Detector,DateTime_local,Date_local,Time_local,Hour_local,auto_id,match_ratio,fc,sc,offset,margin,alternate_1,alternate_2,alternate_3,manual_id,n,pulses,dur,files,channel,fmax,fmin,duration,detector_id,source_file,folder,in_file,out_file_fs,out_file_zc,indir,outdir,matching,fmean,tbc,fk,tk,s1,tc,qual,review_orgid,DateTime_UTC,species,Night
LPO,2025-10-17T23:45:26Z,2025-10-17,18:45:26,18,LASCIN,0.333,24.344,22.81,0,0.456206,EPTFUS,LASNOC,NA,NA,3,3,3.518,1,0,25.825,24.344,9,24E144036484A442,id.csv,20251017,24E144036484A442_20251017_234526T.WAV,24E144036484A442_20251017_234526_000T.wav,NA,D:\Ashlees Bat Call\TWS 3 (10.19),D:\Schmeeckle analyzed 102725\Ashlees\TWS 3,1,24.949,1509.701,25.422,0.839,67.54,3.463,0.85,NA,2025-10-17T23:45:26Z,LASCIN,2025-10-17
LPO,2025-10-18T03:10:46Z,2025-10-17,22:10:46,22,LASCIN,0.333,23.765,5.57,0,0.438607,EPTFUS,LASNOC,NA,NA,3,3,5.452,1,0,24.375,23.105,9,24E144036484A442,id.csv,20251018,24E144036484A442_20251018_031046T.WAV,24E144036484A442_20251018_031046_000T.wav,NA,D:\Ashlees Bat Call\TWS 3 (10.19),D:\Schmeeckle analyzed 102725\Ashlees\TWS 3,1,23.676,1089.173,23.958,1.542,44.79,2.599,0.69,NA,2025-10-18T03:10:46Z,LASCIN,2025-10-17
LPO,2025-10-18T00:29:32Z,2025-10-17,19:29:32,19,LASCIN,0.2,24.312,18.98,0,0.303639,EPTFUS,LASNOC,NA,NA,5,5,4.1,1,0,25.789,24.138,9,24E144036484A442,id.csv,20251018,24E144036484A442_20251018_002932T.WAV,24E144036484A442_20251018_002932_000T.wav,NA,D:\Ashlees Bat Call\TWS 3 (10.19),D:\Schmeeckle analyzed 102725\Ashlees\TWS 3,1,24.795,935.566,24.945,1.54,-3.58,3.668,1.8,NA,2025-10-18T00:29:32Z,LASCIN,2025-10-17
LPO,2025-10-18T02:01:00Z,2025-10-17,21:01:00,21,LASCIN,0.167,24.407,9.31,0,0.385586,EPTFUS,LASNOC,NA,NA,6,6,4.31,1,0,25.944,23.863,9,24E144036484A442,id.csv,20251018,24E144036484A442_20251018_020100T.WAV,24E144036484A442_20251018_020100_000T.wav,NA,D:\Ashlees Bat Call\TWS 3 (10.19),D:\Schmeeckle analyzed 102725\Ashlees\TWS 3,1,24.801,595.684,24.832,2.246,42.61,3.557,1.88,NA,2025-10-18T02:01:00Z,LASCIN,2025-10-17
LPO,2025-10-17T23:52:40Z,2025-10-17,18:52:40,18,LASNOC,1,26.171,6.4,0,0.443201,LASCIN,EPTFUS,NA,NA,3,3,6.74,1,0,29.644,25.884,9,24E144036484A442,id.csv,20251017,24E144036484A442_20251017_235240T.WAV,24E144036484A442_20251017_235240_000T.wav,NA,D:\Ashlees Bat Call\TWS 3 (10.19),D:\Schmeeckle analyzed 102725\Ashlees\TWS 3,3,27.198,527.304,26.615,4.683,49.05,6.276,1.16,NA,2025-10-17T23:52:40Z,LASNOC,2025-10-17
LPO,2025-10-18T00:05:58Z,2025-10-17,19:05:58,19,LASNOC,1,25.631,16.39,0,0.467191,LASCIN,EPTFUS,NA,NA,3,3,9.08,1,0,31.286,25.438,9,24E144036484A442,id.csv,20251018,24E144036484A442_20251018_000558T.WAV,24E144036484A442_20251018_000558_000T.wav,NA,D:\Ashlees Bat Call\TWS 3 (10.19),D:\Schmeeckle analyzed 102725\Ashlees\TWS 3,3,27.091,1248.378,25.933,7.615,91.58,8.81,0.59,NA,2025-10-18T00:05:58Z,LASNOC,2025-10-17
MCO,2025-11-01T00:35:40Z,2025-10-31,19:35:40,19,EPTFUS,0.733,26.843,20.61,0,0.358882,LASNOC,LASCIN,NA,NA,45,45,7.339,1,0,35.9,26.634,9,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_003540T.WAV,248D9B025FDF0B90_20251101_003540_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,33,29.358,196.73,27.705,4.688,177.93,6.846,6.35,NA,2025-11-01T00:35:40Z,EPTFUS,2025-10-31
MCO,2025-11-01T01:02:58Z,2025-10-31,20:02:58,20,LASCIN,0.958,21.623,14.92,0,0.351025,LASNOC,EPTFUS,NA,NA,24,24,13.112,1,0,27.971,21.186,9,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_010258T.WAV,248D9B025FDF0B90_20251101_010258_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,23,23.605,331.207,22.65,8.7,113.7,12.137,2.47,NA,2025-11-01T01:02:58Z,LASCIN,2025-10-31
MCO,2025-11-01T00:47:20Z,2025-10-31,19:47:20,19,LASCIN,1,22.318,9.96,0,0.368048,LASNOC,EPTFUS,NA,NA,22,22,11.826,1,0,26.936,21.962,7.892,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_004720T.WAV,248D9B025FDF0B90_20251101_004720_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,22,23.526,357.683,22.858,7.619,115.29,10.489,2.67,NA,2025-11-01T00:47:20Z,LASCIN,2025-10-31
MCO,2025-10-30T02:24:52Z,2025-10-29,21:24:52,21,LASCIN,0.941,23.994,6.71,0,0.444486,EPTFUS,LASNOC,NA,NA,17,17,6.432,1,0,24.902,23.784,8.233333,248D9B025FDF0B90,id.csv,20251030,248D9B025FDF0B90_20251030_022452T.WAV,248D9B025FDF0B90_20251030_022452_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,16,24.207,427.435,24.27,2.718,55.44,5.306,4.61,NA,2025-10-30T02:24:52Z,LASCIN,2025-10-29
MCO,2025-11-01T01:00:10Z,2025-10-31,20:00:10,20,LASCIN,1,23.086,9.07,0,0.415781,EPTFUS,LASNOC,NA,NA,12,12,8.739,1,0,24.055,21.988,9,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_010010T.WAV,248D9B025FDF0B90_20251101_010010_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,12,23.076,461.581,23.536,1.877,79.11,4.859,3.17,NA,2025-11-01T01:00:10Z,LASCIN,2025-10-31
MCO,2025-11-01T01:13:14Z,2025-10-31,20:13:14,20,LASCIN,0.423,24.282,10.6,0,0.347598,EPTFUS,LASNOC,NA,NA,26,26,7.469,1,0,26.996,23.933,7.977333,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_011314T.WAV,248D9B025FDF0B90_20251101_011314_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,11,25.063,272.883,24.739,4.561,68.27,6.6,4.87,NA,2025-11-01T01:13:14Z,LASCIN,2025-10-31
MCO,2025-11-01T00:50:08Z,2025-10-31,19:50:08,19,LASCIN,0.45,23.247,15.09,0,0.34436,EPTFUS,LASNOC,NA,NA,20,20,14.145,1,0,28.368,22.558,7.294667,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_005008T.WAV,248D9B025FDF0B90_20251101_005008_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,9,24.491,358.226,24.495,6.573,130.66,11.88,2.7,NA,2025-11-01T00:50:08Z,LASCIN,2025-10-31
MCO,2025-11-01T01:17:40Z,2025-10-31,20:17:40,20,LASCIN,0.29,23.785,11.41,0,0.300389,EPTFUS,LASNOC,NA,NA,31,31,12.805,1,0,29.676,23.281,9,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_011740T.WAV,248D9B025FDF0B90_20251101_011740_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,9,25.244,252.229,24.581,7.293,75.09,11.357,4.49,NA,2025-11-01T01:17:40Z,LASCIN,2025-10-31
MCO,2025-10-30T02:13:12Z,2025-10-29,21:13:12,21,LASCIN,0.857,22.643,10.9,0,0.345328,LASNOC,EPTFUS,NA,NA,7,7,8.292,1,0,24.809,22.607,6.613333,248D9B025FDF0B90,id.csv,20251030,248D9B025FDF0B90_20251030_021312T.WAV,248D9B025FDF0B90_20251030_021312_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,6,23.395,743.619,23.614,2.899,45.81,8.218,1.34,NA,2025-10-30T02:13:12Z,LASCIN,2025-10-29
MCO,2025-11-01T00:21:26Z,2025-10-31,19:21:26,19,LASCIN,0.25,23.426,14.69,0,0.359491,EPTFUS,LASNOC,NA,NA,16,16,13.415,1,0,29.626,22.513,6.185333,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_002126T.WAV,248D9B025FDF0B90_20251101_002126_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,4,24.755,355.212,24.957,4.904,93.28,11.297,2.05,NA,2025-11-01T00:21:26Z,LASCIN,2025-10-31
MCO,2025-11-01T00:39:52Z,2025-10-31,19:39:52,19,LASCIN,0.5,23.736,18.33,0,0.388835,EPTFUS,LASNOC,NA,NA,6,6,10.614,1,0,27.259,22.555,6.526667,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_003952T.WAV,248D9B025FDF0B90_20251101_003952_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,3,24.43,793.56,24.374,5.396,85.98,7.479,1.37,NA,2025-11-01T00:39:52Z,LASCIN,2025-10-31
MCO,2025-11-01T00:41:58Z,2025-10-31,19:41:58,19,LASCIN,0.125,23.599,14.86,0,0.331391,EPTFUS,LASNOC,NA,NA,24,24,9.299,1,0,28.717,23.239,9,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_004158T.WAV,248D9B025FDF0B90_20251101_004158_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,3,25.136,379.872,24.62,5.551,98.35,8.576,3.46,NA,2025-11-01T00:41:58Z,LASCIN,2025-10-31
MCO,2025-11-01T03:16:54Z,2025-10-31,22:16:54,22,LASCIN,0.5,23.006,10.66,0,0.354894,EPTFUS,LASNOC,NA,NA,4,4,11.028,1,0,25.433,22.762,4.224,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_031654T.WAV,248D9B025FDF0B90_20251101_031654_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,2,23.766,1083.486,23.588,6.6,72.39,10.066,0.87,NA,2025-11-01T03:16:54Z,LASCIN,2025-10-31
MCO,2025-11-01T00:41:44Z,2025-10-31,19:41:44,19,LASCIN,0.4,23.968,11.52,0,0.33762,EPTFUS,LASNOC,NA,NA,5,5,10.321,1,0,28.973,23.218,3.454667,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_004144T.WAV,248D9B025FDF0B90_20251101_004144_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,2,25.339,493.142,24.35,7.673,104.41,9.011,0.78,NA,2025-11-01T00:41:44Z,LASCIN,2025-10-31
MCO,2025-10-30T02:12:58Z,2025-10-29,21:12:58,21,LASCIN,0.5,23.354,21.17,0,0.499342,EPTFUS,LASNOC,NA,NA,2,2,9.198,1,0,25.853,23.201,2.004,248D9B025FDF0B90,id.csv,20251030,248D9B025FDF0B90_20251030_021258T.WAV,248D9B025FDF0B90_20251030_021258_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,1,24.218,538.637,23.573,7.948,74.61,8.782,0.42,NA,2025-10-30T02:12:58Z,LASCIN,2025-10-29
MCO,2025-10-31T00:24:42Z,2025-10-30,19:24:42,19,LASCIN,0.5,23.503,11.54,0,0.404362,EPTFUS,LASNOC,NA,NA,2,2,4.028,1,0,24.814,23.293,4.308,248D9B025FDF0B90,id.csv,20251031,248D9B025FDF0B90_20251031_002442T.WAV,248D9B025FDF0B90_20251031_002442_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,1,23.824,1950.798,23.857,1.835,81.65,3.604,0.52,NA,2025-10-31T00:24:42Z,LASCIN,2025-10-30
MCO,2025-11-01T01:35:52Z,2025-10-31,20:35:52,20,LASCIN,0.5,24.833,-0.32,0,0.221557,LASNOC,EPTFUS,NA,NA,2,2,5.618,1,0,25.684,24.326,3.882667,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_013552T.WAV,248D9B025FDF0B90_20251101_013552_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,1,24.96,614.072,24.889,3.207,22.31,4.016,0.52,NA,2025-11-01T01:35:52Z,LASCIN,2025-10-31
MCO,2025-10-29T23:55:32Z,2025-10-29,18:55:32,18,LASCIN,0.25,23.236,24.02,0,0.420882,EPTFUS,LASNOC,NA,NA,4,4,8.652,1,0,26.081,23.007,5.502667,248D9B025FDF0B90,id.csv,20251029,248D9B025FDF0B90_20251029_235532T.WAV,248D9B025FDF0B90_20251029_235532_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,1,24.266,1175.993,24.09,5.199,74.94,7.732,0.76,NA,2025-10-29T23:55:32Z,LASCIN,2025-10-29
MCO,2025-10-30T00:05:20Z,2025-10-29,19:05:20,19,LASNOC,0.818,25.293,7.13,0,0.306494,LASCIN,EPTFUS,NA,NA,22,22,8.256,1,0,26.1,25.064,9,248D9B025FDF0B90,id.csv,20251030,248D9B025FDF0B90_20251030_000520T.WAV,248D9B025FDF0B90_20251030_000520_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,18,25.481,286.018,25.691,3.002,-22.35,6.513,4.6,NA,2025-10-30T00:05:20Z,LASNOC,2025-10-29
MCO,2025-11-01T01:27:00Z,2025-10-31,20:27:00,20,LASNOC,0.545,25.159,9.9,0,0.252924,LASCIN,EPTFUS,NA,NA,11,11,7.113,1,0,26.987,24.823,8.830667,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_012700T.WAV,248D9B025FDF0B90_20251101_012700_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,6,25.599,423.977,25.693,2.982,56.18,5.941,2.01,NA,2025-11-01T01:27:00Z,LASNOC,2025-10-31
MCO,2025-11-01T00:35:54Z,2025-10-31,19:35:54,19,LASNOC,0.5,26.038,13.5,0,0.238947,EPTFUS,LASCIN,NA,NA,12,12,9.806,1,0,31.705,25.925,4.990667,248D9B025FDF0B90,id.csv,20251101,248D9B025FDF0B90_20251101_003554T.WAV,248D9B025FDF0B90_20251101_003554_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P1,6,27.592,302.49,27.112,4.873,76.64,9.114,1.92,NA,2025-11-01T00:35:54Z,LASNOC,2025-10-31
MCE,2025-11-01T02:36:18Z,2025-10-31,21:36:18,21,LASCIN,0.923,22.893,10.22,0,0.38705,EPTFUS,LASNOC,NA,NA,13,13,8.446,1,0,24.103,21.432,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_023618T.WAV,24A04F085FDF19C0_20251101_023618_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,12,22.795,336.715,23.509,1.43,11.12,4.662,1.95,NA,2025-11-01T02:36:18Z,LASCIN,2025-10-31
MCE,2025-11-01T02:36:32Z,2025-10-31,21:36:32,21,LASCIN,1,21.867,17.39,0,0.393392,NA,NA,NA,NA,11,11,7.752,1,0,23.114,20.371,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_023632T.WAV,24A04F085FDF19C0_20251101_023632_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,11,21.746,341.781,22.501,1.427,67.78,4.031,2.84,NA,2025-11-01T02:36:32Z,LASCIN,2025-10-31
MCE,2025-11-01T01:13:14Z,2025-10-31,20:13:14,20,LASCIN,0.303,23.701,13.77,0,0.373256,EPTFUS,LASNOC,NA,NA,33,33,12.992,1,0,33.094,23.329,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_011314T.WAV,24A04F085FDF19C0_20251101_011314_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,10,25.722,268.829,24.83,7.317,181.14,11.896,4.48,NA,2025-11-01T01:13:14Z,LASCIN,2025-10-31
MCE,2025-11-01T00:47:20Z,2025-10-31,19:47:20,19,LASCIN,1,22.798,0.7,0,0.422468,EPTFUS,LASNOC,NA,NA,8,8,5.719,1,0,23.993,22.183,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_004720T.WAV,24A04F085FDF19C0_20251101_004720_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,8,22.976,701.253,23.068,2.199,19.68,3.933,2.87,NA,2025-11-01T00:47:20Z,LASCIN,2025-10-31
MCE,2025-11-01T01:27:00Z,2025-10-31,20:27:00,20,LASCIN,0.533,25.275,13.66,0,0.255702,LASNOC,EPTFUS,NA,NA,15,15,6.276,1,0,27.692,25.017,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_012700T.WAV,24A04F085FDF19C0_20251101_012700_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,8,25.831,363.133,25.921,2.42,113.8,5.562,3.77,NA,2025-11-01T01:27:00Z,LASCIN,2025-10-31
MCE,2025-11-01T00:21:26Z,2025-10-31,19:21:26,19,LASCIN,0.5,23.672,11.62,0,0.351284,EPTFUS,LASNOC,NA,NA,16,16,11.344,1,0,28.691,22.68,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_002126T.WAV,24A04F085FDF19C0_20251101_002126_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,8,24.695,305.827,24.541,5.254,114.37,9.138,2.46,NA,2025-11-01T00:21:26Z,LASCIN,2025-10-31
MCE,2025-11-01T01:23:16Z,2025-10-31,20:23:16,20,LASCIN,0.833,23.425,13.81,0,0.41838,EPTFUS,NA,NA,NA,6,6,9.175,1,0,25.101,21.902,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_012316T.WAV,24A04F085FDF19C0_20251101_012316_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,5,22.866,511.42,24.073,2.519,36.24,5.21,1.35,NA,2025-11-01T01:23:16Z,LASCIN,2025-10-31
MCE,2025-11-01T01:23:02Z,2025-10-31,20:23:02,20,LASCIN,0.417,22.9,12.32,0,0.389513,EPTFUS,LASNOC,NA,NA,12,12,8.773,1,0,25.822,22.511,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_012302T.WAV,24A04F085FDF19C0_20251101_012302_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,5,23.869,307.231,23.862,4.356,49.49,7.777,1.77,NA,2025-11-01T01:23:02Z,LASCIN,2025-10-31
MCE,2025-11-01T00:39:52Z,2025-10-31,19:39:52,19,LASCIN,0.25,23.573,20.15,0,0.497008,EPTFUS,LASNOC,NA,NA,4,4,6.878,1,0,26.066,22.979,9,24A04F085FDF19C0,id.csv,20251101,24A04F085FDF19C0_20251101_003952T.WAV,24A04F085FDF19C0_20251101_003952_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,1,24.252,1073.902,24.345,3.167,112.62,5.463,0.95,NA,2025-11-01T00:39:52Z,LASCIN,2025-10-31
MCE,2025-10-31T09:03:24Z,2025-10-31,04:03:24,4,LASNOC,1,27.402,25.31,0,0.350244,LASCIN,EPTFUS,NA,NA,2,2,2.182,1,0,27.779,27.26,9,24A04F085FDF19C0,id.csv,20251031,24A04F085FDF19C0_20251031_090324T.WAV,24A04F085FDF19C0_20251031_090324_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P2,2,27.508,541.404,27.544,1.018,-67.78,1.673,0.79,NA,2025-10-31T09:03:24Z,LASNOC,2025-10-30
MCI,2025-11-01T01:47:04Z,2025-10-31,20:47:04,20,EPTFUS,0.538,29.772,104.95,0,0.200004,LASNOC,NA,NA,NA,13,13,2.825,1,0,40.972,28.931,3.369333,24A04F085FDF0C84,id.csv,20251101,24A04F085FDF0C84_20251101_014704T.WAV,24A04F085FDF0C84_20251101_014704_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P5,7,33.049,122.406,32.832,1.518,348.5,2.558,3.02,NA,2025-11-01T01:47:04Z,EPTFUS,2025-10-31
MCI,2025-10-30T01:44:44Z,2025-10-29,20:44:44,20,LASCIN,1,22.128,20.15,0,0.41965,EPTFUS,NA,NA,NA,6,6,6.559,1,0,23.835,21.923,6.186667,24A04F085FDF0C84,id.csv,20251030,24A04F085FDF0C84_20251030_014444T.WAV,24A04F085FDF0C84_20251030_014444_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\P5,6,22.697,481.851,22.388,4.822,55.39,5.839,1.37,NA,2025-10-30T01:44:44Z,LASCIN,2025-10-29
LPE,2025-10-31T00:20:16Z,2025-10-30,19:20:16,19,EPTFUS,0.933,27.138,47.88,0,0.567187,LASNOC,LASCIN,NA,NA,45,45,5.722,1,0,45.054,26.909,7.636,245AAA0666BC1507,id.csv,20251031,245AAA0666BC1507_20251031_002016T.WAV,245AAA0666BC1507_20251031_002016_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,42,31.867,157.983,28.642,3.931,431.85,5.573,8.44,NA,2025-10-31T00:20:16Z,EPTFUS,2025-10-30
LPE,2025-11-01T00:29:22Z,2025-10-31,19:29:22,19,EPTFUS,0.519,27.385,60.32,0,0.16351,LASNOC,LASCIN,NA,NA,27,27,4.69,1,0,38.472,26.22,8.062667,245AAA0666BC1507,id.csv,20251101,245AAA0666BC1507_20251101_002922T.WAV,245AAA0666BC1507_20251101_002922_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,14,30.141,264.861,28.687,3.052,351.63,3.978,9.59,NA,2025-11-01T00:29:22Z,EPTFUS,2025-10-31
LPE,2025-10-31T00:05:48Z,2025-10-30,19:05:48,19,EPTFUS,0.929,25.909,18.29,0,0.328499,LASNOC,LASCIN,NA,NA,14,14,7.034,1,0,35.447,25.394,5.929333,245AAA0666BC1507,id.csv,20251031,245AAA0666BC1507_20251031_000548T.WAV,245AAA0666BC1507_20251031_000548_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,13,28.334,293.928,26.345,4.949,252.78,6.248,2.56,NA,2025-10-31T00:05:48Z,EPTFUS,2025-10-30
LPE,2025-10-31T02:00:08Z,2025-10-30,21:00:08,21,EPTFUS,0.562,26.584,23.75,0,0.298798,LASNOC,LASCIN,NA,NA,16,16,5.745,1,0,34.329,26.424,5.930667,245AAA0666BC1507,id.csv,20251031,245AAA0666BC1507_20251031_020008T.WAV,245AAA0666BC1507_20251031_020008_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,9,28.793,206.515,27.168,4.066,170.4,5.51,3.71,NA,2025-10-31T02:00:08Z,EPTFUS,2025-10-30
LPE,2025-10-31T23:47:50Z,2025-10-31,18:47:50,18,EPTFUS,0.462,27.928,41,0,0.209853,LASNOC,LASCIN,NA,NA,13,13,3.071,1,0,35.262,27.314,9,245AAA0666BC1507,id.csv,20251031,245AAA0666BC1507_20251031_234750T.WAV,245AAA0666BC1507_20251031_234750_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,6,29.994,303.217,28.711,2.049,327.99,2.784,3.1,NA,2025-10-31T23:47:50Z,EPTFUS,2025-10-31
LPE,2025-10-31T01:01:34Z,2025-10-30,20:01:34,20,EPTFUS,0.2,26.747,19.69,0,0.265626,LASNOC,LASCIN,NA,NA,15,15,6.747,1,0,33.39,25.749,5.332,245AAA0666BC1507,id.csv,20251031,245AAA0666BC1507_20251031_010134T.WAV,245AAA0666BC1507_20251031_010134_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,3,28.31,288.517,27.524,3.923,126.04,5.918,2.95,NA,2025-10-31T01:01:34Z,EPTFUS,2025-10-30
LPE,2025-11-01T02:38:10Z,2025-10-31,21:38:10,21,LASCIN,0.923,22.935,6.58,0,0.435122,EPTFUS,NA,NA,NA,13,13,6.496,1,0,24.873,21.745,4.990667,245AAA0666BC1507,id.csv,20251101,245AAA0666BC1507_20251101_023810T.WAV,245AAA0666BC1507_20251101_023810_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,12,23.064,260.843,23.264,2.256,71.92,3.738,5.98,NA,2025-11-01T02:38:10Z,LASCIN,2025-10-31
LPE,2025-10-29T23:59:16Z,2025-10-29,18:59:16,18,LASCIN,0.647,23.547,9.45,0,0.343753,EPTFUS,LASNOC,NA,NA,17,17,10.239,1,0,26.772,23.223,7.806667,245AAA0666BC1507,id.csv,20251029,245AAA0666BC1507_20251029_235916T.WAV,245AAA0666BC1507_20251029_235916_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,11,24.494,412.388,23.918,7.222,67.24,9.101,3.53,NA,2025-10-29T23:59:16Z,LASCIN,2025-10-29
LPE,2025-11-01T01:47:32Z,2025-10-31,20:47:32,20,LASCIN,0.8,23.342,11.38,0,0.366778,EPTFUS,LASNOC,NA,NA,5,5,7.449,1,0,24.554,22.53,4.565333,245AAA0666BC1507,id.csv,20251101,245AAA0666BC1507_20251101_014732T.WAV,245AAA0666BC1507_20251101_014732_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,4,23.392,888.957,23.741,2.126,14.58,4.402,2.12,NA,2025-11-01T01:47:32Z,LASCIN,2025-10-31
LPE,2025-11-01T00:53:38Z,2025-10-31,19:53:38,19,LASCIN,0.667,25.083,25.51,0,0.369774,EPTFUS,LASNOC,NA,NA,6,6,5.431,1,0,27.087,24.547,9,245AAA0666BC1507,id.csv,20251101,245AAA0666BC1507_20251101_005338T.WAV,245AAA0666BC1507_20251101_005338_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,4,25.647,942.748,25.967,1.783,90.88,3.898,1.09,NA,2025-11-01T00:53:38Z,LASCIN,2025-10-31
LPE,2025-10-30T00:00:12Z,2025-10-29,19:00:12,19,LASCIN,0.333,23.783,21.81,0,0.268983,EPTFUS,LASNOC,NA,NA,12,12,7.922,1,0,27.435,23.043,6.612,245AAA0666BC1507,id.csv,20251030,245AAA0666BC1507_20251030_000012T.WAV,245AAA0666BC1507_20251030_000012_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,4,24.684,485.74,24.382,4.515,143.76,6.398,2.84,NA,2025-10-30T00:00:12Z,LASCIN,2025-10-29
LPE,2025-10-30T01:11:36Z,2025-10-29,20:11:36,20,LASCIN,0.667,23.331,12.85,0,0.450801,EPTFUS,LASNOC,NA,NA,3,3,8.557,1,0,26.607,22.82,4.906667,245AAA0666BC1507,id.csv,20251030,245AAA0666BC1507_20251030_011136T.WAV,245AAA0666BC1507_20251030_011136_000T.wav,NA,H:\,D:\Schmeeckle analyzed 102725\Elizabeth\TWS 1,2,24.451,786.845,24.098,5.185,100.97,7.401,2.4,NA,2025-10-30T01:11:36Z,LASCIN,2025-10-29
